1.00005	2.48401e+104	0.057519	0.00810099
1.00005	1.43833e+108	0.00154495	0.114032
1.00004	1.47014e+98	0.00098896	0.186286
1.00001	2.05576e+32	0.000741005	0.00743794
0.999988	69.3853	0.000710964	0.00750184
1.00002	1.40872e+37	0.000809908	0.00735402
1.00001	4.06005e+30	0.00088191	0.00733209
1.00003	9.90648e+62	0.000873804	0.00737214
1.00005	2.58693e+100	0.00079298	0.00742316
1.00004	1.11777e+93	0.000696898	0.00728893
0.999966	39.138	0.00071907	0.00745296
1.00003	2.71262e+75	0.000941992	0.00849915
0.999997	244.409	0.000883102	0.00741196
0.999953	37.5193	0.000846863	0.00746202
0.99997	40.3702	0.000800133	0.00730896
0.99996	38.1644	0.000821114	0.00728989
1.00003	1.41423e+66	0.00087595	0.00740504
1.00001	-5.52272e+12	0.000757933	0.00744104
0.999951	37.329	0.00087595	0.00734282
0.999952	37.4259	0.000761032	0.00729299
1	-2.97544e+08	0.000709057	0.00738096
1.00003	2.01899e+75	0.000965118	0.00724697
0.99997	40.5034	0.000744104	0.00749016
1.00003	7.16381e+73	0.000767946	0.00732708
0.999969	40.0472	0.000628948	0.00735688
1.00004	8.57949e+86	0.000741005	0.00737786
1.00004	1.20997e+79	0.000931978	0.00841808
0.999988	69.953	0.000803947	0.00734997
1.00004	2.06941e+95	0.000815153	0.00736213
0.999996	179.958	0.000715017	0.00736594
0.999967	39.5022	0.000775814	0.00734496
0.999997	245.139	0.000845909	0.007411
0.999976	43.8888	0.000795126	0.00742602
1.00002	9.94587e+55	0.000776768	0.00745988
1.00002	7.33282e+47	0.000701904	0.00744605
0.999994	133.198	0.000749111	0.00726509
1	-107809	0.000818968	0.00728297
0.999985	59.0478	0.000756979	0.00740409
0.999979	46.8776	0.000664949	0.00750208
0.999998	277.952	0.00180197	0.00725102
0.999971	40.6304	0.000707865	0.00736284
1.00002	3.03201e+41	0.00079298	0.00733709
0.99995	37.3014	0.000823021	0.00743103
1.00005	1.22464e+103	0.00086689	0.00736499
1.00002	3.63261e+54	0.000725031	0.0072391
0.999974	42.3142	0.000688791	0.00748181
0.999997	216.316	0.000876904	0.00733399
1.00001	6.12062e+15	0.000906944	0.00739598
0.999952	37.4363	0.000819921	0.00843
1.00002	6.1949e+37	0.000747919	0.00729704
0.999998	263.599	0.000770092	0.00718999
0.999957	37.7805	0.00089097	0.00715899
1.00004	1.01916e+81	0.000825882	0.00745082
0.999988	73.7429	0.000891924	0.00737715
1.00002	1.29888e+38	0.000651121	0.00727606
0.999979	47.6347	0.000736952	0.00745797
0.99997	40.3352	0.000741959	0.00730801
1	-2.58654e+09	0.000806093	0.00723696
1	-39394.8	0.000844955	0.00749898
0.999965	38.9599	0.00067997	0.00724101
0.999978	45.3725	0.000699997	0.00741005
0.999987	64.6142	0.000843048	0.00728512
0.999975	43.1811	0.000861168	0.00866294
0.999966	39.218	0.000749111	0.00747991
1.00005	9.2086e+109	0.000699997	0.00732517
0.999971	40.563	0.000744104	0.00768304
0.999966	39.101	0.000838041	0.00721502
0.999994	137.187	0.000841141	0.00742698
0.999953	37.4959	0.00077796	0.00741196
1.00003	4.52905e+64	0.000650883	0.00744605
1.00001	3.33356e+27	0.000711918	0.00726485
1.00003	2.35311e+57	0.000889063	0.007267
0.999992	106.945	0.000815153	0.00743604
0.999962	38.3658	0.000809908	0.00748014
1.00001	2.14617e+19	0.000738144	0.00718594
1.00005	8.73989e+101	0.000671148	0.00744009
0.999971	40.9329	0.0007689	0.00730705
0.999984	57.1675	0.000792027	0.00727105
0.999996	171.373	0.000878096	0.00731301
1.00004	5.39616e+91	0.000656128	0.00726199
0.999968	39.6781	0.000756025	0.00733304
0.999982	50.9955	0.000936985	0.00729203
0.999995	165.975	0.00085187	0.0073719
1.00003	5.72283e+59	0.00078702	0.0074389
1.00001	7.90646e+15	0.00060606	0.00722909
0.999998	250.82	0.000766993	0.00740504
1.00003	4.74302e+62	0.000883102	0.00731492
1.00004	3.5312e+84	0.000833035	0.00729799
1.00004	1.02869e+92	0.000758171	0.00728679
0.999955	37.6346	0.000688791	0.00740099
1.00003	1.7771e+57	0.000761986	0.00739408
1.00003	1.1083e+64	0.000820875	0.0072608
0.999961	38.2719	0.000797033	0.00731087
1.00005	9.31044e+107	0.000836134	0.00724912
1.00004	4.60303e+79	0.000708103	0.00722218
1.00002	6.50312e+52	0.000784874	0.00738287
1.00003	2.23002e+71	0.000859976	0.00740099
0.999983	53.5769	0.000818014	0.00730705
0.99998	48.3573	0.000971079	0.0073421
1.00003	1.00184e+75	0.000755072	0.00728297
