1.00005	2.48401e+104	0.038892	0.033896
1.00005	1.43833e+108	0.00022316	0.024756
1.00004	1.47014e+98	0.000105143	0.024817
1.00001	2.05576e+32	0.000118971	0.0233951
0.999988	69.3853	9.48906e-05	0.0234301
1.00002	1.40872e+37	9.60827e-05	0.0234332
1.00001	4.06005e+30	8.79765e-05	0.0234361
1.00003	9.90648e+62	9.89437e-05	0.023371
1.00005	2.58693e+100	8.70228e-05	0.023423
1.00004	1.11777e+93	0.000102043	0.023253
0.999966	39.138	8.89301e-05	0.023556
1.00003	2.71262e+75	9.20296e-05	0.0235798
0.999997	244.409	9.60827e-05	0.0234821
0.999953	37.5193	9.20296e-05	0.0233631
0.99997	40.3702	9.70364e-05	0.0233572
0.99996	38.1644	9.17912e-05	0.0235028
1.00003	1.41423e+66	9.29832e-05	0.0234001
1.00001	-5.52272e+12	0.000102997	0.0233822
0.999951	37.329	8.79765e-05	0.0233951
0.999952	37.4259	9.58443e-05	0.02335
1	-2.97544e+08	9.20296e-05	0.0233781
1.00003	2.01899e+75	9.29832e-05	0.023313
0.99997	40.5034	9.60827e-05	0.0233691
1.00003	7.16381e+73	8.70228e-05	0.0233829
0.999969	40.0472	8.98838e-05	0.023437
1.00004	8.57949e+86	8.89301e-05	0.02337
1.00004	1.20997e+79	9.58443e-05	0.0246289
0.999988	69.953	9.17912e-05	0.0233071
1.00004	2.06941e+95	8.60691e-05	0.023581
0.999996	179.958	9.60827e-05	0.0234392
0.999967	39.5022	9.799e-05	0.0234201
0.999997	245.139	9.70364e-05	0.0232539
0.999976	43.8888	9.70364e-05	0.0233371
1.00002	9.94587e+55	8.60691e-05	0.023288
1.00002	7.33282e+47	9.58443e-05	0.023289
0.999994	133.198	9.89437e-05	0.0232899
1	-107809	9.89437e-05	0.0232601
0.999985	59.0478	9.70364e-05	0.023391
0.999979	46.8776	9.29832e-05	0.0233231
0.999998	277.952	8.79765e-05	0.0233531
0.999971	40.6304	9.20296e-05	0.023304
1.00002	3.03201e+41	8.79765e-05	0.0235331
0.99995	37.3014	9.29832e-05	0.0233371
1.00005	1.22464e+103	9.41753e-05	0.0233128
1.00002	3.63261e+54	9.29832e-05	0.0233529
0.999974	42.3142	9.01222e-05	0.0233529
0.999997	216.316	9.5129e-05	0.0234129
1.00001	6.12062e+15	9.08375e-05	0.023247
0.999952	37.4363	8.98838e-05	0.0232501
1.00002	6.1949e+37	9.10759e-05	0.0232711
0.999998	263.599	8.98838e-05	0.023314
0.999957	37.7805	8.4877e-05	0.023247
1.00004	1.01916e+81	9.39369e-05	0.023313
0.999988	73.7429	0.000102043	0.023355
1.00002	1.29888e+38	0.000100136	0.023329
0.999979	47.6347	8.89301e-05	0.0234311
0.99997	40.3352	0.000102997	0.0234051
1	-2.58654e+09	9.08375e-05	0.0233228
1	-39394.8	8.89301e-05	0.023293
0.999965	38.9599	0.000149012	0.0233641
0.999978	45.3725	8.60691e-05	0.023324
0.999987	64.6142	9.70364e-05	0.0234051
0.999975	43.1811	9.48906e-05	0.0233691
0.999966	39.218	8.60691e-05	0.0234752
1.00005	9.2086e+109	9.60827e-05	0.0233939
0.999971	40.563	8.98838e-05	0.023366
0.999966	39.101	9.799e-05	0.0232029
0.999994	137.187	9.60827e-05	0.0232511
0.999953	37.4959	8.98838e-05	0.024404
1.00003	4.52905e+64	9.08375e-05	0.0233569
1.00001	3.33356e+27	0.000102997	0.0234151
1.00003	2.35311e+57	8.79765e-05	0.023335
0.999992	106.945	8.98838e-05	0.0234129
0.999962	38.3658	9.29832e-05	0.023366
1.00001	2.14617e+19	9.39369e-05	0.023386
1.00005	8.73989e+101	8.79765e-05	0.023272
0.999971	40.9329	9.58443e-05	0.023407
0.999984	57.1675	9.29832e-05	0.0232751
0.999996	171.373	8.70228e-05	0.0232909
1.00004	5.39616e+91	9.48906e-05	0.0233681
0.999968	39.6781	9.20296e-05	0.023674
0.999982	50.9955	9.5129e-05	0.023381
0.999995	165.975	9.799e-05	0.023459
1.00003	5.72283e+59	8.58307e-05	0.0233841
1.00001	7.90646e+15	9.60827e-05	0.0232999
0.999998	250.82	9.17912e-05	0.0232661
1.00003	4.74302e+62	9.60827e-05	0.0233109
1.00004	3.5312e+84	0.000100136	0.0232821
1.00004	1.02869e+92	8.79765e-05	0.0232179
0.999955	37.6346	9.70364e-05	0.0234549
1.00003	1.7771e+57	9.29832e-05	0.023308
1.00003	1.1083e+64	9.799e-05	0.0233328
0.999961	38.2719	0.000102997	0.0233872
1.00005	9.31044e+107	8.89301e-05	0.0234051
1.00004	4.60303e+79	9.70364e-05	0.0232799
1.00002	6.50312e+52	9.89437e-05	0.023334
1.00003	2.23002e+71	9.60827e-05	0.0233161
0.999983	53.5769	8.89301e-05	0.0233099
0.99998	48.3573	8.79765e-05	0.0232749
1.00003	1.00184e+75	9.20296e-05	0.0232999
