1.00005	2.48401e+104	3.00407e-05	0.0562649
1.00005	1.43833e+108	2.47955e-05	0.056143
1.00004	1.47014e+98	2.28882e-05	0.0547581
1.00001	2.05576e+32	2.31266e-05	0.046736
0.999988	69.3853	2.40803e-05	0.0464668
1.00002	1.40872e+37	2.59876e-05	0.0467079
1.00001	4.06005e+30	2.5034e-05	0.0471261
1.00003	9.90648e+62	2.38419e-05	0.0470331
1.00005	2.58693e+100	2.5034e-05	0.047277
1.00004	1.11777e+93	2.31266e-05	0.0469649
0.999966	39.138	2.5034e-05	0.0470922
1.00003	2.71262e+75	2.38419e-05	0.0473781
0.999997	244.409	2.40803e-05	0.0475478
0.999953	37.5193	2.31266e-05	0.047441
0.99997	40.3702	2.31266e-05	0.047389
0.99996	38.1644	2.40803e-05	0.0470831
1.00003	1.41423e+66	2.38419e-05	0.0459659
1.00001	-5.52272e+12	2.40803e-05	0.0460908
0.999951	37.329	2.31266e-05	0.0461121
0.999952	37.4259	2.40803e-05	0.0463171
1	-2.97544e+08	2.38419e-05	0.046108
1.00003	2.01899e+75	2.40803e-05	0.046195
0.99997	40.5034	2.40803e-05	0.046422
1.00003	7.16381e+73	2.38419e-05	0.046484
0.999969	40.0472	2.38419e-05	0.046488
1.00004	8.57949e+86	2.40803e-05	0.0465629
1.00004	1.20997e+79	2.40803e-05	0.0465002
0.999988	69.953	2.40803e-05	0.0467501
1.00004	2.06941e+95	2.40803e-05	0.0465431
0.999996	179.958	2.98023e-05	0.0463181
0.999967	39.5022	2.5034e-05	0.0459049
0.999997	245.139	2.40803e-05	0.0458951
0.999976	43.8888	2.5034e-05	0.0458329
1.00002	9.94587e+55	2.40803e-05	0.0458791
1.00002	7.33282e+47	2.40803e-05	0.046109
0.999994	133.198	2.5034e-05	0.0459571
1	-107809	2.28882e-05	0.045908
0.999985	59.0478	2.5034e-05	0.0458279
0.999979	46.8776	2.28882e-05	0.0458989
0.999998	277.952	2.5034e-05	0.0461469
0.999971	40.6304	2.38419e-05	0.0458729
1.00002	3.03201e+41	2.40803e-05	0.045783
0.99995	37.3014	2.59876e-05	0.0458839
1.00005	1.22464e+103	2.40803e-05	0.046185
1.00002	3.63261e+54	2.40803e-05	0.0462499
0.999974	42.3142	2.38419e-05	0.0457621
0.999997	216.316	2.40803e-05	0.045917
1.00001	6.12062e+15	2.40803e-05	0.0458729
0.999952	37.4363	2.40803e-05	0.045908
1.00002	6.1949e+37	2.40803e-05	0.0460072
0.999998	263.599	2.38419e-05	0.0460181
0.999957	37.7805	2.40803e-05	0.0466361
1.00004	1.01916e+81	2.38419e-05	0.046411
0.999988	73.7429	2.69413e-05	0.0460351
1.00002	1.29888e+38	2.40803e-05	0.0463541
0.999979	47.6347	2.40803e-05	0.04652
0.99997	40.3352	2.40803e-05	0.0466349
1	-2.58654e+09	2.40803e-05	0.0461771
1	-39394.8	2.38419e-05	0.0459211
0.999965	38.9599	2.5034e-05	0.045841
0.999978	45.3725	2.40803e-05	0.0459471
0.999987	64.6142	2.38419e-05	0.0458651
0.999975	43.1811	2.40803e-05	0.048116
0.999966	39.218	2.38419e-05	0.0484719
1.00005	9.2086e+109	2.40803e-05	0.0469489
0.999971	40.563	2.5034e-05	0.0459449
0.999966	39.101	2.40803e-05	0.045912
0.999994	137.187	2.40803e-05	0.04581
0.999953	37.4959	2.40803e-05	0.0459058
1.00003	4.52905e+64	2.5034e-05	0.0459659
1.00001	3.33356e+27	2.40803e-05	0.0458062
1.00003	2.35311e+57	2.40803e-05	0.0459871
0.999992	106.945	2.38419e-05	0.0462101
0.999962	38.3658	2.5034e-05	0.0470181
1.00001	2.14617e+19	2.69413e-05	0.047389
1.00005	8.73989e+101	2.38419e-05	0.0473671
0.999971	40.9329	2.5034e-05	0.046766
0.999984	57.1675	2.40803e-05	0.046571
0.999996	171.373	2.31266e-05	0.0466859
1.00004	5.39616e+91	2.40803e-05	0.0465591
0.999968	39.6781	2.40803e-05	0.046864
0.999982	50.9955	2.38419e-05	0.046612
0.999995	165.975	2.47955e-05	0.046664
1.00003	5.72283e+59	5.79357e-05	0.046622
1.00001	7.90646e+15	2.40803e-05	0.0467999
0.999998	250.82	2.40803e-05	0.0465682
1.00003	4.74302e+62	2.40803e-05	0.046787
1.00004	3.5312e+84	2.40803e-05	0.0459099
1.00004	1.02869e+92	2.40803e-05	0.0458682
0.999955	37.6346	3.00407e-05	0.046001
1.00003	1.7771e+57	5.79357e-05	0.045825
1.00003	1.1083e+64	2.40803e-05	0.0458109
0.999961	38.2719	2.40803e-05	0.0460138
1.00005	9.31044e+107	2.5034e-05	0.045887
1.00004	4.60303e+79	2.5034e-05	0.0464709
1.00002	6.50312e+52	2.47955e-05	0.0459659
1.00003	2.23002e+71	2.31266e-05	0.0459411
0.999983	53.5769	2.5034e-05	0.045877
0.99998	48.3573	2.40803e-05	0.0459721
1.00003	1.00184e+75	2.38419e-05	0.045846
